"property","value"
"http://dbpedia.org/ontology/abstract","Felipe Santiago Pérez (San Miguel de Tucumán, 1 de mayo de 1889 – Mar del Plata, provincia de Buenos Aires, 25 de enero de 1980 fue un Ministro de la Corte Suprema de Justicia de Argentina."
"http://dbpedia.org/ontology/abstract","Felipe Santiago Salaverry del Solar (Lima, 3 de mayo de 1806-Arequipa, 18 de febrero de 1836) fue militar y político peruano, el presidente más joven que tuvo el Perú y el más joven en morir. Era un militar muy ilustrado, con afición a la lectura y con talento para la escritura. En 1835 se rebeló contra el presidente Luis José de Orbegoso y tomó el poder. Gobernó apenas un año, de febrero de 1835 a febrero de 1836. Lideró a su país frente a la invasión boliviana. Derrotado y apresado por Andrés de Santa Cruz, murió fusilado, tras un proceso sumario en contra de él."
"http://dbpedia.org/ontology/abstract","Felipe Santiago Salaberry Soto (9 de enero de 1966) es un ingeniero comercial y político chileno, perteneciente a la Unión Demócrata Independiente (UDI), partido del cuál ejerce como Secretario general desde abril de 2020. Entre marzo de 2018 y octubre de 2019 fue subsecretario de Desarrollo Regional y Administrativo durante el segundo gobierno de Sebastián Piñera. Entre los años 2002 y 2014 se desempeñó como diputado por el distrito N° 25; La Granja, Macul y San Joaquín. Entre 1996 y 2000 fue concejal de la comuna de Ñuñoa."
"http://dbpedia.org/ontology/abstract","Felipe Sapag (Zapala, Neuquén, Argentina; 14 de febrero de 1917 - Neuquén, Neuquén, Argentina; 14 de marzo de 2010) fue un político de origen peronista y empresario argentino, de la Provincia del Neuquén, fundador del Movimiento Popular Neuquino y cinco veces gobernador de la Provincia del Neuquén (cuatro de ellas electo y una como interventor del gobierno militar)."
"http://dbpedia.org/ontology/abstract","Felipe Segundo Guzmán (La Paz, Bolivia; 17 de enero de 1879 - La Paz, Bolivia; 16 de junio de 1932) fue un pedagogo, ex senador y político boliviano. Fue el trigésimo Presidente de Bolivia desde el 3 de septiembre de 1925 hasta el 10 de enero de 1926."
"http://dbpedia.org/ontology/abstract","Felipe Sánchez Román (Valladolid, 20 de agosto de 1850-Madrid, 13 de enero de 1916) fue un abogado y político español, ministro de Estado durante el reinado de Alfonso XIII ."
"http://dbpedia.org/ontology/abstract","Felipe Tena Ramírez (Morelia, Michoacán el 23 de abril de 1905 - 9 de octubre de 1994) fue un reconocido constitucionalista, destacado por su línea de pensamiento y sus obras sobre .​ Felipe Tena nació en el núcleo de una familia destacada y culta. Logró abrirse paso hacia la  Suprema Corte de Justicia de la Nación donde dejó una huella a través de sus discursos. Felipe Tena Ramírez tenía una novedosa visión sobre el derecho mexicano y dedicó su vida al derecho mexicano."
"http://dbpedia.org/ontology/abstract","Felipe Tudela y Barreda (Lima, 3 de septiembre de 1915-Ib., 4 de noviembre de 2017) fue un diplomático y abogado peruano."
"http://dbpedia.org/ontology/abstract","Felipe Uribe Estela (29 de enero de 1982, Santiago), es un político chileno, que ejerce el cargo de gobernador de la provincia de Cachapoal desde el 10 de abril de 2020.​ Entre 2012 y 2014 fue jefe de gabinete en la Superintendencia de Educación de la Región de O’Higgins, también en 2012 se presentó como candidato a concejal por la comuna de Rancagua, sin embargo no obtuvo el cargo. Desde marzo de 2018 hasta abril de 2020 fue asesor en la Intendencia Regional de O’Higgins, para luego ser designado el 10 de abril de 2020 por el Presidente Sebastian Piñera como su representante y gobernador en la Provincia de Cachapoal tras la renuncia de la anterior gobernadora Ivonne Mangelsdorff.​"
"http://dbpedia.org/ontology/abstract","Felipe Valenzuela Herrera (Arica, 8 de octubre de 1941) es un político chileno. Ejerció como diputado por el distrito Nº 4 durante tres periodos consecutivos entre 1990 y 2002."
"http://dbpedia.org/ontology/abstract","Felipe Yofre (Córdoba, 1848 - Buenos Aires, 1939) fue un abogado y político argentino, que ejerció diversos cargos políticos y judiciales, entre ellos el de Ministro del Interior y brevemente Ministro de Relaciones Exteriores durante la segunda presidencia de Julio Argentino Roca."
"http://dbpedia.org/ontology/abstract","Felipe de Cáceres (Madrid, Corona de Castilla, ca. 1515 – Imperio español, después de 1595) fue un conquistador, explorador y colonizador español que se desempeñó como gobernador interino del Río de la Plata y del Paraguay, con sede en Asunción, entre el 11 de diciembre de 1568 hasta el 14 de julio de 1572.​"
"http://dbpedia.org/ontology/abstract","Felipe de Jesús Cantú Rodríguez (Monterrey, Nuevo León; mayo de 1966) es un político regiomontano. Estudió la carrera de ciencias jurídicas en la Universidad Regiomontana y a sus 34 años ganó la elección a la presidencia municipal de la capital de Nuevo León, cargo que ejerció para el período 2000-2003. En 2018 fue candidato por el Partido Acción Nacional a la presidencia municipal de Monterrey. Hijo de Domitila Rodríguez y Ernesto Cantú. De ella, dice, aprendió la importancia de la sencillez y de saber escuchar; de él, el valor del trabajo y del servicio público. Desde muy joven se interesó por incursionar en la política de Nuevo León: a los 18 años se afilió al PAN, en un contexto en el que el PRI ocupaba todas las gubernaturas del país y a un año de que el mismo PAN triunfara en las elecciones de gobernador del estado de Chihuahua (la primera gobernatura alcanzada por un partido de oposición)."
"http://dbpedia.org/ontology/abstract","Felipe de Jesús Serra Campos (n. Villa de Atasta, Tabasco, 6 de enero de 1822 - San Juan Bautista, Tabasco, 1 de noviembre de 1905) Político mexicano que nació en la entonces villa de Atasta (hoy una colonia de la ciudad de Villahermosa), Tabasco, el 6 de enero de 1822. Participó en acciones contra la Intervención estadounidense en Tabasco en 1847. Ya como gobernador, enfrentó en 1863 la Intervención francesa en Tabasco, y participó junto a Gregorio Méndez en la Batalla de El Jahuactal y en la Toma de San Juan Bautista. En cinco ocasiones cubrió las ausencias del gobernador Abraham Bandala Patiño y fue declarado '""Benemérito de Tabasco"" por el Congreso del estado."
"http://dbpedia.org/ontology/abstract","Felipe de Jesús Tena Magaña (n. en , Michoacán en 1870 y m. en 1956) fue un abogado, jurisconsulto, tratadista y político mexicano que escribió varios libros, entre los que destacan “” y “”, fue director de la Facultad de Derecho de la Universidad Michoacana de San Nicolás de Hidalgo,  por Michoacán y gobernador del Estado de Michoacán en 1911, además de ministro de la Suprema Corte de Justicia de la Nación Fue Profesor y tercer director en la Facultad de Derecho y Ciencias Sociales de la Universidad Michoacana de San Nicolás de Hidalgo, a principios del siglo XX en Morelia. Donde se le venera hasta la fecha, la Biblioteca de esta Facultad lleva su nombre. Contrajo estado de matrimonio con doña Sara Ramírez, hija del Ilustre don Andrés Ramírez Núñez y nieta del hacendado don Serapio Ramírez Ortega, familia llegada a Morelia a finales del siglo XIX provenientes de Valle de Santiago, de ascendencia austriaca. Fueron sus hijos Felipe, Rafael, José, Eugenio, Sara, Ana y Amalia, de apellidos Tena Ramírez, destacando a Felipe Tena Ramírez. 
*  Datos: Q5858497"
"http://dbpedia.org/ontology/abstract","Felipe de Jesús Vicencio Álvarez (Ciudad de México, Distrito Federal, 26 de diciembre de 1959 - 12 de octubre 2012). Fue un político mexicano, miembro del Partido Acción Nacional, fue Diputado Federal y Senador por Jalisco. Felipe Vicencio Álvarez fue hijo de los destacados miembros del PAN  y María Elena Álvarez Bernal, era Licenciando en Filosofía egresado de la Universidad del Valle de Atemajac, inició el ejercicio de su profesión desempeñándose como profesor de educación media y catedrático en el Instituto Tecnológico y de Estudios Superiores de Occidente, fue además Director Ejecutivo de la Asociación de Municipios de Jalisco. Fue un hombre de extraordinaria inteligencia y claridad mental. Intelectual, alma de artista y humanista dueño de una integridad ética y conciencia social más allá de cánones establecidos. Miembros del PAN desde 1996, fue integrante del Comité Municipal de Zapopan y del Comité Estatal de Jalisco. En 1997 fue electo Diputado Federal por el  a la LVII Legislatura hasta 2000 y a partir de ese año, Senador por Jalisco a las Legislaturas LVIII y LIX, periodo que concluyó en 2006. Miembro de la Comisión de Radio y Televisión, en 2006 fue insistente opositor a la llamada Ley Televisa, impulsada desde la cámara de diputados. Hasta el día de su muerte fue Delegado de la SEDESOL en el Estado de Jalisco. Fue miembro activo de la  (AMEDI)y colaborador semanal del diario La Jornada Jalisco. 
*  Datos: Q5858475"
"http://dbpedia.org/ontology/abstract","Felipe de Mussy Hiriart (Santiago, 28 de septiembre de 1982) es un ingeniero y político chileno, militante de la Unión Demócrata Independiente (UDI). Fue diputado por el distrito Nº 56 de la Región de Los Lagos, entre 2014 y 2018. Anteriormente fue Secretario Regional Ministerial de Desarrollo Social de la Región de Los Lagos (2012-2013)."
"http://dbpedia.org/ontology/abstract","Felipe de Osma y Pardo (Lima, 26 de mayo de 1865 – Lima, 29 de julio de 1924) fue un diplomático peruano. Ministro de Relaciones Exteriores bajo el gobierno de Eduardo López de Romaña (1900-1901), envió una célebre circular a las cancillerías de América y Europa donde denunciaba la ilegal prórroga que Chile hacía de la realización del plebiscito de Tacna y Arica, incumpliendo lo estipulado en el Tratado de Ancón. Se desempeñó también como diputado nacional (1895-1898); ministro plenipotenciario en Bolivia, Argentina, España y Brasil; y vocal de la Corte Suprema de Justicia. Uno de sus hermanos fue Pedro de Osma y Pardo, el fundador del diario La Prensa de Lima."
"http://dbpedia.org/ontology/abstract","Felipe de Ugarte y Lambert de Sainte Croix (San Sebastián, 2 de abril de 1916 - 1988) fue un militar, funcionario y político español, alcalde de San Sebastián durante el régimen franquista."
"http://dbpedia.org/ontology/abstract","Felipe de Utre o bien Felipe von Hutten y en alemán: Philipp von Hutten (Ciudad Imperial Libre de Ulm, 18 de diciembre de 1505 - Cruz de Tara-Tara cerca de Quibor, 17 de mayo de 1546) fue un explorador, descubridor y conquistador que participó con el rango de capitán entre 1535 y 1538 en una exploración a Tierra Firme, financiada por la familia Welser en busca de oro. A finales de 1540 fue nombrado por Carlos I de España como teniente general de la Provincia de Venezuela y al mismo tiempo como teniente de gobernador de Coro. Al regresar de una segunda expedición que dirigió entre 1541 y 1546, fue derrotado, capturado y decapitado por su enemigo Juan de Carvajal que ocupara en forma interina como gobernador. Escribió una narración sobre sus viajes que, con el título Zeitung aus India, no llegó a ser publicada hasta 1785."
"http://dbpedia.org/ontology/abstract","Felipe de Vergara y Caicedo fue un abogado colombiano, quien ocupó la presidencia de Colombia del 26 de noviembre de 1812 al 14 de diciembre de 1812 como integrante de la Junta de Gobierno designada por el general Nariño para que dirigiera a Cundinamarca en su ausencia."
"http://dbpedia.org/ontology/abstract","Felipe de la Barra, (Callao, 1890 - Lima, 18 de noviembre de 1978) fue un militar, historiador y político peruano."
"http://dbpedia.org/ontology/abstract","Felipe de la Mata Pizaña (8 de enero de 1972) es un abogado mexicano que se desempeña como magistrado de la Sala Superior del Tribunal Electoral del Poder Judicial de la Federación (TEPJF) desde noviembre de 2016."
"http://dbpedia.org/ontology/abstract","Felisa Josefina Miceli (Luján, Argentina, 26 de septiembre de 1952)​ es una economista argentina, exministra de Economía y Producción de Argentina durante el gobierno kirchnerista en el período 2005-2007, año este último en qué dejó su cargo al hacerse público en la prensa que había sido hallada una bolsa de dinero en el botiquín del baño adyacente a su despacho, hecho por el que luego fue condenada judicialmente.​"
